epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6650.87158203125,0.7529487013816833
0,24,7210.51123046875,,
1,49,,6552.5859375,0.7650416493415833
1,49,6969.0,,
2,74,,6496.81689453125,0.7681940197944641
2,74,6915.66162109375,,
3,99,,6562.66015625,0.7617018818855286
3,99,6883.388671875,,
4,124,,6382.01171875,0.7732419967651367
4,124,6860.51025390625,,
5,149,,6365.87353515625,0.7727847695350647
5,149,6796.72119140625,,
6,174,,6338.78564453125,0.7767097353935242
6,174,6768.384765625,,
7,199,,6296.591796875,0.7706537246704102
7,199,6743.5615234375,,
8,224,,6270.01806640625,0.7737548351287842
8,224,6719.86474609375,,
9,249,,6166.05029296875,0.7781283855438232
9,249,6693.54248046875,,
10,274,,6278.15576171875,0.7789090275764465
10,274,6672.87255859375,,
11,299,,6223.15625,0.7697675228118896
11,299,6714.81103515625,,
12,324,,6250.37060546875,0.7927259206771851
12,324,6696.73291015625,,
13,349,,6162.04833984375,0.7871159315109253
13,349,6656.216796875,,
14,374,,6227.6064453125,0.7874872088432312
14,374,6655.22314453125,,
