epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4841.001953125,0.8212891221046448
0,15,8320.7998046875,,
1,31,,4702.7265625,0.845913827419281
1,31,7813.56591796875,,
2,47,,4583.99560546875,0.8506319522857666
2,47,7701.2021484375,,
3,63,,4515.060546875,0.8555631637573242
3,63,7596.486328125,,
4,79,,4553.11962890625,0.8560497164726257
4,79,7530.47509765625,,
5,95,,4544.86279296875,0.8477425575256348
5,95,7502.123046875,,
6,111,,4492.984375,0.8615029454231262
6,111,7604.65771484375,,
7,127,,4530.81005859375,0.8553714752197266
7,127,7527.80029296875,,
8,143,,4576.2041015625,0.8340332508087158
8,143,7490.177734375,,
9,159,,4396.61083984375,0.8595703840255737
9,159,7513.642578125,,
10,175,,4420.8095703125,0.856120765209198
10,175,7419.0595703125,,
11,191,,4377.884765625,0.8589385747909546
11,191,7379.5283203125,,
12,207,,4435.0791015625,0.8504324555397034
12,207,7397.5341796875,,
13,223,,4322.1591796875,0.847101092338562
13,223,7397.89404296875,,
14,239,,4448.546875,0.8559324741363525
14,239,7346.751953125,,
15,255,,4322.123046875,0.8578785061836243
15,255,7351.6044921875,,
16,271,,4393.423828125,0.8572339415550232
16,271,7341.86767578125,,
17,287,,4360.12744140625,0.8632088303565979
17,287,7317.20849609375,,
18,303,,4312.50048828125,0.8570278286933899
18,303,7304.77685546875,,
19,319,,4424.24853515625,0.8506091833114624
19,319,7342.59375,,
20,335,,4277.67529296875,0.8607409596443176
20,335,7322.14306640625,,
21,351,,4300.07470703125,0.8554795384407043
21,351,7393.046875,,
22,367,,4315.59326171875,0.8576632738113403
22,367,7418.26611328125,,
23,383,,4384.85888671875,0.8611887097358704
23,383,7321.5048828125,,
24,399,,4264.248046875,0.8594884872436523
24,399,7305.74853515625,,
25,415,,4284.8046875,0.8599749803543091
25,415,7297.4765625,,
26,431,,4298.8876953125,0.8569638729095459
26,431,7283.416015625,,
27,447,,4316.24169921875,0.8566111922264099
27,447,7283.787109375,,
28,463,,4386.46240234375,0.8585805892944336
28,463,7323.21337890625,,
29,479,,4278.51318359375,0.8595739603042603
29,479,7259.6376953125,,
30,495,,4312.93310546875,0.8577888011932373
30,495,7310.9384765625,,
31,511,,4285.62548828125,0.8570553064346313
31,511,7302.03759765625,,
32,527,,4266.78759765625,0.8596838712692261
32,527,7319.029296875,,
33,543,,4388.25146484375,0.8584762811660767
33,543,7263.7236328125,,
34,559,,4283.8291015625,0.8564325571060181
34,559,7272.15283203125,,
35,575,,4342.7763671875,0.8628607988357544
35,575,7274.18896484375,,
36,591,,4254.52685546875,0.8632932901382446
36,591,7223.31884765625,,
37,607,,4261.17724609375,0.8626084327697754
37,607,7203.5927734375,,
38,623,,4239.705078125,0.8647118806838989
38,623,7194.63916015625,,
39,639,,4250.46923828125,0.863676130771637
39,639,7206.39794921875,,
40,655,,4255.08935546875,0.8634028434753418
40,655,7184.1337890625,,
41,671,,4258.50732421875,0.864219069480896
41,671,7160.64208984375,,
42,687,,4236.580078125,0.8639639616012573
42,687,7175.48046875,,
43,703,,4230.29541015625,0.8629805445671082
43,703,7173.251953125,,
44,719,,4256.6025390625,0.8639020323753357
44,719,7185.615234375,,
45,735,,4256.41015625,0.8635842204093933
45,735,7181.8134765625,,
46,751,,4240.44482421875,0.8628689050674438
46,751,7165.77880859375,,
47,767,,4236.05419921875,0.863486111164093
47,767,7175.802734375,,
48,783,,4213.15283203125,0.8637241125106812
48,783,7147.26025390625,,
49,799,,4220.16064453125,0.8626791834831238
49,799,7175.4267578125,,
