epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,12,,24483.486328125,0.7141705751419067
0,12,25186.72265625,,
1,25,,23957.994140625,0.7658518552780151
1,25,24638.076171875,,
2,38,,23863.46484375,0.764613687992096
2,38,24354.279296875,,
3,51,,23716.83203125,0.7707208395004272
3,51,24281.0390625,,
4,64,,23529.28515625,0.7694878578186035
4,64,24198.572265625,,
5,77,,23419.576171875,0.7654528021812439
5,77,24178.24609375,,
6,90,,23482.65234375,0.7717676758766174
6,90,24162.515625,,
7,103,,23503.927734375,0.7715583443641663
7,103,24114.62109375,,
8,116,,23552.90625,0.7713213562965393
8,116,24095.994140625,,
9,129,,23493.53515625,0.7727086544036865
9,129,24071.580078125,,
10,142,,23549.865234375,0.7721336483955383
10,142,24080.177734375,,
11,155,,23450.443359375,0.7742644548416138
11,155,24046.19140625,,
12,168,,23480.3828125,0.7741366028785706
12,168,24020.109375,,
13,181,,23359.41796875,0.7723029255867004
13,181,24030.388671875,,
14,194,,23342.392578125,0.7741225957870483
14,194,23998.28515625,,
