epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,24,,6584.07275390625,0.7582815289497375
0,24,7241.23876953125,,
1,49,,6570.27099609375,0.7658032774925232
1,49,6886.06884765625,,
2,74,,6537.341796875,0.7678784728050232
2,74,6848.71923828125,,
3,99,,6493.1025390625,0.7699135541915894
3,99,6789.771484375,,
4,124,,6366.4228515625,0.7747873067855835
4,124,6752.92626953125,,
5,149,,6350.11474609375,0.7724948525428772
5,149,6720.72412109375,,
6,174,,6307.25390625,0.7787160277366638
6,174,6678.8779296875,,
7,199,,6301.22509765625,0.7805089354515076
7,199,6655.96435546875,,
8,224,,6193.521484375,0.7891160845756531
8,224,6601.41943359375,,
9,249,,6139.40380859375,0.7888039350509644
9,249,6589.3837890625,,
10,274,,6215.603515625,0.7833030223846436
10,274,6576.130859375,,
11,299,,6056.85986328125,0.7980025410652161
11,299,6555.01416015625,,
12,324,,6063.14453125,0.7984886765480042
12,324,6527.552734375,,
13,349,,6161.001953125,0.7963505387306213
