epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,15,,4949.6103515625,0.8065154552459717
0,15,8443.287109375,,
1,31,,4562.6220703125,0.8534464240074158
1,31,7715.494140625,,
2,47,,4587.43017578125,0.8525367379188538
2,47,7529.46044921875,,
3,63,,4559.673828125,0.8523188829421997
3,63,7500.02783203125,,
4,79,,4490.80712890625,0.8484663367271423
4,79,7435.01416015625,,
5,95,,4488.36083984375,0.8548169732093811
5,95,7387.087890625,,
6,111,,4403.97998046875,0.8528143167495728
6,111,7354.3876953125,,
7,127,,4397.7255859375,0.856128454208374
7,127,7404.26416015625,,
8,143,,4430.984375,0.8554778099060059
8,143,7345.44970703125,,
9,159,,4521.88330078125,0.8559643626213074
9,159,7361.291015625,,
10,175,,4373.06103515625,0.8564878702163696
10,175,7353.87353515625,,
11,191,,4318.96142578125,0.8557050824165344
11,191,7284.4580078125,,
12,207,,4300.748046875,0.8589482307434082
12,207,7243.3212890625,,
13,223,,4326.07080078125,0.8486605882644653
13,223,7250.57275390625,,
14,239,,4417.75537109375,0.8555268049240112
14,239,7303.6884765625,,
