epoch,step,train_loss_RANK,val_loss_RANK,val_map_at_k_metric
0,49,,23870.509765625,0.7228755354881287
0,49,24649.27734375,,
1,99,,23819.009765625,0.732990026473999
1,99,24313.369140625,,
2,149,,23854.619140625,0.7406934499740601
2,149,24269.73828125,,
3,199,,23649.78515625,0.7400876879692078
3,199,24272.16796875,,
4,249,,23615.26953125,0.7378140091896057
4,249,24256.453125,,
5,299,,23692.236328125,0.7288914322853088
5,299,24244.623046875,,
6,349,,23755.236328125,0.7428874373435974
6,349,24198.806640625,,
7,399,,23531.078125,0.7443141341209412
7,399,24160.17578125,,
8,449,,23628.361328125,0.737837553024292
8,449,24171.837890625,,
9,499,,23838.10546875,0.7444413900375366
9,499,24142.7421875,,
10,549,,23796.08203125,0.7358531355857849
10,549,24146.64453125,,
11,599,,23698.0,0.7241145372390747
11,599,24193.888671875,,
12,649,,23422.583984375,0.7395810484886169
12,649,24156.560546875,,
13,699,,23543.6171875,0.7465119361877441
13,699,24138.994140625,,
14,749,,24222.0,0.7413620948791504
14,749,24175.564453125,,
